"t_unity","x_unity","y_unity","z_unity","qx_unity","qy_unity","qz_unity","qw_unity"
"1.3980000019073486","-0.0004722327","1.581436","0.001658477","0.003272048","-4.453585e-05","-0.009476079","-0.9999498"
"1.4110000133514404","-0.0004876703","1.581455","0.001669474","0.003291926","-7.233024e-05","-0.009475939","-0.9999497"
"1.4249999523162842","-0.0004923195","1.581462","0.001687028","0.00327248","-5.169957e-05","-0.009479868","-0.9999497"
"1.438999891281128","-0.0005043149","1.581469","0.001709692","0.003294037","-9.440631e-05","-0.009460398","-0.9999498"
"1.4529998302459717","-0.0004987419","1.581472","0.00172732","0.003294806","-7.652119e-05","-0.009481264","-0.9999497"
"1.4670000076293945","-0.0004784316","1.581471","0.001708649","0.003295383","-7.812306e-05","-0.009478517","-0.9999497"
"1.4809999465942383","-0.000462994","1.581471","0.001689084","0.003295682","-8.540228e-05","-0.009430962","-0.9999502"
"1.494999885559082","-0.0004471242","1.581466","0.001688734","0.003294761","-6.312504e-05","-0.009474163","-0.9999498"
"1.5089998245239258","-0.000447765","1.581469","0.001714319","0.003315123","-8.603185e-05","-0.009475023","-0.9999497"
"1.5230000019073486","-0.0004422665","1.581472","0.001737207","0.00333557","-6.564707e-05","-0.009474062","-0.9999496"
"1.5369999408721924","-0.000440836","1.581482","0.001753263","0.003297284","-4.472584e-05","-0.009473738","-0.9999497"
"1.5499999523162842","-0.0004272461","1.581476","0.001709111","0.003319161","-5.958602e-05","-0.009474497","-0.9999497"
"1.563999891281128","-0.0003941357","1.58148","0.001649208","0.003275801","-1.481175e-05","-0.009482873","-0.9999497"
"1.5779998302459717","-0.0003861487","1.581486","0.001648419","0.003274957","-7.611513e-05","-0.009459984","-0.9999499"
"1.5920000076293945","-0.0003774762","1.581491","0.001664944","0.003277601","-3.455952e-05","-0.009457074","-0.99995"
"1.6059999465942383","-0.0003884882","1.581497","0.001688868","0.003279988","-7.44015e-05","-0.009475986","-0.9999498"
"1.619999885559082","-0.0003888607","1.58149","0.001701251","0.003301179","-5.557016e-05","-0.00949931","-0.9999495"
"1.6339998245239258","-0.0003881007","1.581484","0.001685821","0.003298259","-7.846951e-05","-0.009480949","-0.9999496"
"1.6480000019073486","-0.0003770292","1.581475","0.001676746","0.003276997","-5.798787e-05","-0.009503318","-0.9999495"
"1.6619999408721924","-0.0003729612","1.581484","0.001694918","0.003278072","-5.81108e-05","-0.009479258","-0.9999498"
"1.6759998798370361","-0.000367403","1.581491","0.001715966","0.003298311","-3.729761e-05","-0.009479367","-0.9999496"
"1.688999891281128","-0.0003724396","1.581506","0.001733914","0.003273722","-7.976964e-05","-0.009460061","-0.9999499"
"1.7029998302459717","-0.0003689677","1.581487","0.001726769","0.003314311","-5.821139e-05","-0.009458493","-0.9999498"
"1.7170000076293945","-0.0003752559","1.581447","0.001690097","0.003335358","-8.280203e-05","-0.009459443","-0.9999497"
"1.7309999465942383","-0.0003733188","1.581414","0.001664639","0.003337281","-5.965307e-05","-0.009460584","-0.9999498"
"1.744999885559082","-0.0003692806","1.581424","0.00168138","0.0033172","-5.823374e-05","-0.009484735","-0.9999496"
"1.7589998245239258","-0.0003618151","1.58143","0.001696497","0.003298884","-8.058175e-05","-0.009508528","-0.9999494"
"1.7730000019073486","-0.0003595948","1.581442","0.001710065","0.003298469","-8.232892e-05","-0.009484215","-0.9999496"
"1.7869999408721924","-0.0003585666","1.581424","0.001694821","0.003256127","-6.281585e-05","-0.009483033","-0.9999498"
"1.8009998798370361","-0.0003630072","1.581398","0.001682654","0.00327967","-6.433576e-05","-0.009463198","-0.9999499"
"1.813999891281128","-0.0003543496","1.581375","0.001675084","0.003302412","-6.274134e-05","-0.009490668","-0.9999495"
"1.8279998302459717","-0.0003521293","1.581377","0.001689032","0.003324093","-8.487701e-05","-0.009492052","-0.9999495"
"1.8429999351501465","-0.0003528148","1.581386","0.001700535","0.003282708","-6.671995e-05","-0.009490594","-0.9999496"
"1.8559999465942383","-0.0003497303","1.581383","0.001716658","0.003308825","-6.311387e-05","-0.009512229","-0.9999493"
"1.869999885559082","-0.0003616363","1.581365","0.001692705","0.003329279","-6.136298e-05","-0.009468649","-0.9999497"
"1.8839998245239258","-0.0003795326","1.581336","0.00166335","0.003353085","-8.24593e-05","-0.009466043","-0.9999496"
"1.8980000019073486","-0.0003875941","1.581329","0.001668893","0.003333983","-8.378923e-05","-0.009488719","-0.9999495"
"1.9119999408721924","-0.0003865212","1.581329","0.001685336","0.003308109","-6.311387e-05","-0.009491726","-0.9999495"
"1.9259998798370361","-0.0003776699","1.581324","0.001700528","0.00332981","-6.490201e-05","-0.009493008","-0.9999495"
"1.9399998188018799","-0.0003714263","1.581325","0.001697756","0.00330931","-6.841496e-05","-0.009446844","-0.9999499"
"1.9529998302459717","-0.0003583133","1.581306","0.001640327","0.003308556","-7.1235e-05","-0.009442749","-0.99995"
"1.9670000076293945","-0.0003488064","1.581289","0.001566209","0.003312019","-7.152557e-05","-0.009484063","-0.9999496"
"1.9809999465942383","-0.0003502071","1.581279","0.001564689","0.003335951","-9.276718e-05","-0.009487431","-0.9999495"
"1.994999885559082","-0.0003482103","1.581287","0.001580134","0.003249129","-9.679049e-05","-0.009468748","-0.9999499"
"2.008999824523926","-0.0003424436","1.581276","0.001601741","0.003313685","-0.000119295","-0.009466752","-0.9999498"
"2.0230000019073486","-0.000332877","1.581262","0.001596883","0.003331742","-7.497892e-05","-0.009462342","-0.9999497"
"2.0369999408721924","-0.0003497005","1.581242","0.001568608","0.003313284","-9.310619e-05","-0.009444237","-0.99995"
"2.049999952316284","-0.0003561527","1.581231","0.001544833","0.00331254","-6.928295e-05","-0.009464236","-0.9999498"
"2.06499981880188","-0.0003475547","1.581223","0.001562595","0.003380734","-2.660975e-05","-0.009443549","-0.9999498"
"2.0789999961853027","-0.0003443658","1.58122","0.001578055","0.003339266","-6.876886e-05","-0.009485836","-0.9999495"
"2.0920000076293945","-0.0003438741","1.581218","0.001593255","0.003315218","-7.065758e-05","-0.009483675","-0.9999496"
"2.1059999465942383","-0.0003439039","1.581216","0.001591928","0.003309295","-4.798919e-05","-0.009464376","-0.9999498"
"2.119999885559082","-0.0003532171","1.581208","0.001586504","0.00332706","-8.899346e-05","-0.009489591","-0.9999495"
"2.132999897003174","-0.0003551096","1.581202","0.00158067","0.003326025","-6.819888e-05","-0.009492204","-0.9999494"
"2.1480000019073486","-0.0003499836","1.581198","0.001593754","0.003303724","-4.952401e-05","-0.009491496","-0.9999496"
"2.1619999408721924","-0.0003554672","1.581197","0.001607284","0.003279929","-7.173792e-05","-0.009448204","-0.9999501"
"2.175999879837036","-0.0003539324","1.58119","0.001619473","0.003282002","-8.998066e-05","-0.009490116","-0.9999496"
"2.188999891281128","-0.0003501773","1.581212","0.00157994","0.003304512","-4.4927e-05","-0.009469233","-0.9999498"
"2.2039999961853027","-0.0003487319","1.581239","0.001549378","0.003281005","-6.592646e-05","-0.009496136","-0.9999496"
"2.2179999351501465","-0.0003411323","1.581247","0.001538709","0.003323034","-4.387647e-05","-0.00945241","-0.9999499"
"2.2309999465942383","-0.0003412962","1.581241","0.001551501","0.003344521","-6.89216e-05","-0.009470345","-0.9999496"
"2.244999885559082","-0.0003524721","1.581244","0.001563676","0.003301477","-8.915365e-05","-0.009488889","-0.9999496"
"2.258999824523926","-0.0003574491","1.581233","0.001573481","0.00334629","-8.637086e-05","-0.009497735","-0.9999493"
"2.2730000019073486","-0.000354737","1.581217","0.001574881","0.003342581","-4.347414e-05","-0.009475317","-0.9999496"
"2.2869999408721924","-0.0003650635","1.581197","0.001580648","0.003320481","-6.216019e-05","-0.009493764","-0.9999495"
"2.300999879837036","-0.0003736019","1.581196","0.001594447","0.003297544","-8.531287e-05","-0.009516373","-0.9999493"
"2.31499981880188","-0.0003736317","1.581198","0.001597814","0.003316623","-4.155189e-05","-0.009495969","-0.9999494"
"2.3289999961853027","-0.0003794581","1.581204","0.001599498","0.003298742","-6.337091e-05","-0.009479642","-0.9999497"
"2.3429999351501465","-0.0003605485","1.581208","0.00158488","0.003306629","-8.403137e-05","-0.009503476","-0.9999494"
"2.360999822616577","-0.0003346503","1.581223","0.001563892","0.003284858","-8.387119e-05","-0.009459138","-0.9999499"
"2.369999885559082","-0.0003112853","1.581228","0.001539476","0.003306579","-6.536767e-05","-0.009500291","-0.9999495"
"2.383999824523926","-0.0003211051","1.581237","0.001546949","0.003283508","-8.56109e-05","-0.009524153","-0.9999492"
"2.3980000019073486","-0.0003255159","1.581243","0.001547173","0.003280038","-4.316494e-05","-0.00953252","-0.9999492"
"2.4110000133514404","-0.0003225803","1.581244","0.001562364","0.003279156","-6.045029e-05","-0.009558727","-0.9999489"
"2.425999879837036","-0.0003300309","1.581253","0.001567505","0.003297297","-6.152317e-05","-0.009538583","-0.9999492"
"2.438999891281128","-0.0003435165","1.581262","0.001559429","0.003308622","-4.439428e-05","-0.009517617","-0.9999493"
"2.4529998302459717","-0.0003593415","1.581276","0.001553349","0.003325399","-4.532188e-05","-0.009513909","-0.9999493"
"2.4670000076293945","-0.0003746301","1.581283","0.001563959","0.003348624","-6.681308e-05","-0.009512668","-0.9999492"
"2.4809999465942383","-0.000380829","1.581288","0.001572989","0.003309835","-4.314631e-05","-0.00953732","-0.9999491"
"2.494999885559082","-0.0003935248","1.5813","0.00159362","0.003284083","-4.6473e-05","-0.009473557","-0.9999498"
"2.508999824523926","-0.0004322082","1.581333","0.0015883","0.003283945","-9.177253e-05","-0.009496638","-0.9999496"
"2.5230000019073486","-0.0004723966","1.581375","0.001571037","0.003280189","-9.654833e-05","-0.009495463","-0.9999495"
"2.5369999408721924","-0.000496164","1.581398","0.001570038","0.003304875","-9.721518e-05","-0.009494979","-0.9999495"
"2.550999879837036","-0.0004992187","1.58141","0.001578435","0.003266496","-5.254894e-05","-0.009492795","-0.9999496"
"2.56499981880188","-0.0005112439","1.581413","0.001596242","0.003288683","-9.706244e-05","-0.009472156","-0.9999498"
"2.5789999961853027","-0.0005170256","1.581422","0.001607738","0.003264705","-0.0001007654","-0.009512209","-0.9999495"
"2.5920000076293945","-0.0005224943","1.581417","0.001601316","0.003305444","-0.0001021102","-0.009490055","-0.9999495"
"2.6059999465942383","-0.0005199611","1.581418","0.001589768","0.00328284","-7.935614e-05","-0.009494185","-0.9999496"
"2.619999885559082","-0.0005269349","1.581415","0.001604863","0.003282453","-9.729341e-05","-0.009516136","-0.9999493"
"2.633999824523926","-0.0005354881","1.58142","0.001621775","0.003280886","-9.677187e-05","-0.009517822","-0.9999494"
"2.6480000019073486","-0.0005455166","1.581433","0.001630858","0.003278742","-9.725615e-05","-0.009516364","-0.9999493"
"2.6619999408721924","-0.000527963","1.581443","0.001615331","0.003324067","-5.45308e-05","-0.009511819","-0.9999493"
"2.675999879837036","-0.0005002469","1.581467","0.001576684","0.003310984","-9.923428e-05","-0.009530446","-0.9999491"
"2.68999981880188","-0.0004582107","1.581491","0.001535103","0.003292661","-5.459785e-05","-0.009529009","-0.9999492"
"2.7039999961853027","-0.0004682541","1.581497","0.001554482","0.003312788","-0.0001170188","-0.009508218","-0.9999493"
"2.7179999351501465","-0.0004633367","1.581504","0.001559354","0.003291968","-7.760525e-05","-0.009507362","-0.9999495"
"2.7309999465942383","-0.000476405","1.581511","0.001575142","0.003315502","-0.000120718","-0.009506746","-0.9999494"
"2.745999813079834","-0.0004893243","1.581494","0.001580991","0.003291111","-7.638708e-05","-0.009487837","-0.9999496"
"2.759999990463257","-0.0004967749","1.581457","0.001586854","0.003313486","-7.656217e-05","-0.009487924","-0.9999496"
"2.7730000019073486","-0.0005026609","1.581441","0.001593053","0.00326659","-9.707734e-05","-0.009487599","-0.9999496"
"2.7869999408721924","-0.0004999936","1.581444","0.0016004","0.003265153","-3.263727e-05","-0.009507362","-0.9999495"
"2.800999879837036","-0.0005130619","1.581447","0.001621872","0.00328945","-9.545684e-05","-0.009529045","-0.9999492"
"2.81499981880188","-0.0005154014","1.581452","0.001636036","0.003311123","-7.66553e-05","-0.009512773","-0.9999493"
"2.8279998302459717","-0.0004600585","1.581444","0.001602218","0.003294304","-9.404495e-05","-0.009513725","-0.9999493"
"2.8429999351501465","-0.0004012883","1.581439","0.001561783","0.003316546","-8.648634e-05","-0.009487898","-0.9999495"
"2.8569998741149902","-0.0003753006","1.581439","0.001553744","0.003278599","-6.427616e-05","-0.009508144","-0.9999495"
"2.869999885559082","-0.0003804266","1.581441","0.001570508","0.003322713","-6.307662e-05","-0.009507467","-0.9999493"
"2.884999990463257","-0.0003756583","1.581447","0.001580507","0.003317388","-4.130974e-05","-0.009488262","-0.9999495"
"2.8989999294281006","-0.0003675669","1.581444","0.001586042","0.003337228","-6.303564e-05","-0.009505444","-0.9999493"
"2.9119999408721924","-0.0003642142","1.581432","0.001568414","0.003293157","-4.412979e-05","-0.009482843","-0.9999496"
"2.925999879837036","-0.0003712326","1.58142","0.001558371","0.003274131","-7.02031e-05","-0.009500692","-0.9999496"
"2.93999981880188","-0.0003738105","1.581422","0.001567386","0.003272319","-6.506964e-05","-0.00952505","-0.9999493"
"2.9539999961853027","-0.0003711432","1.58143","0.001575403","0.003272186","-8.711591e-05","-0.009508491","-0.9999495"
"2.9679999351501465","-0.0003645569","1.581434","0.001585498","0.003274277","-8.936971e-05","-0.00948223","-0.9999497"
"2.9819998741149902","-0.0003676414","1.581427","0.00158713","0.003314607","-4.437193e-05","-0.00950346","-0.9999494"
"2.995999813079834","-0.0003870428","1.581421","0.001554631","0.003270466","-4.428253e-05","-0.009508866","-0.9999495"
"3.008999824523926","-0.0003986955","1.581409","0.001522727","0.003311278","-4.015863e-05","-0.009488422","-0.9999496"
"3.0239999294281006","-0.0003945529","1.58141","0.001523554","0.003334652","-6.384402e-05","-0.00948887","-0.9999494"
"3.0369999408721924","-0.0003925562","1.581415","0.001541518","0.003319192","-6.864592e-05","-0.009507758","-0.9999493"
"3.050999879837036","-0.0003919601","1.581417","0.001558363","0.003316222","-4.936382e-05","-0.009527949","-0.9999491"
"3.06499981880188","-0.0003997535","1.581423","0.001552723","0.003268214","-4.581362e-05","-0.009508374","-0.9999495"
"3.0789999961853027","-0.0004015267","1.581419","0.001539275","0.003310131","-6.483868e-05","-0.009531623","-0.9999492"
"3.0929999351501465","-0.0003961623","1.581418","0.001530007","0.003330877","-2.139807e-05","-0.009507944","-0.9999493"
"3.1069998741149902","-0.0003974438","1.581421","0.001544811","0.003312651","-6.159768e-05","-0.009509602","-0.9999493"
"3.120999813079834","-0.0003985316","1.581429","0.001556523","0.003266359","-5.96568e-05","-0.009493254","-0.9999496"
"3.134999990463257","-0.0003931969","1.581435","0.001570754","0.003307557","-6.058812e-05","-0.00949313","-0.9999495"
"3.1489999294281006","-0.0003580153","1.581417","0.001534149","0.00329013","-5.796551e-05","-0.009491174","-0.9999496"
"3.1629998683929443","-0.0003286898","1.581386","0.001507096","0.00327645","-7.786602e-05","-0.009510299","-0.9999495"
"3.176999807357788","-0.0003246665","1.581377","0.001511551","0.003273157","-7.687137e-05","-0.009510051","-0.9999495"
"3.18999981880188","-0.0003226995","1.581379","0.001526043","0.003268675","-5.36777e-05","-0.009513763","-0.9999494"
"3.2039999961853027","-0.0003099144","1.581386","0.001531921","0.003309765","-4.941598e-05","-0.009493623","-0.9999495"
"3.2179999351501465","-0.0003050119","1.581384","0.00154566","0.00331465","-7.147342e-05","-0.009489645","-0.9999495"
"3.2319998741149902","-0.0003179908","1.581396","0.001586385","0.003308106","-3.072992e-05","-0.009482608","-0.9999496"
"3.245999813079834","-0.0003402233","1.581403","0.0016293","0.003282193","-5.366281e-05","-0.009498717","-0.9999496"
"3.259999990463257","-0.0003397614","1.581404","0.001644544","0.003279781","-5.243719e-05","-0.009501178","-0.9999495"
"3.2730000019073486","-0.0003374815","1.581406","0.001653992","0.003277156","-5.045532e-05","-0.009479497","-0.9999497"
"3.2879998683929443","-0.0003390759","1.581398","0.001677409","0.003320926","-9.171665e-05","-0.009495565","-0.9999495"
"3.301999807357788","-0.0003362298","1.581394","0.001681827","0.003259815","-7.48001e-05","-0.009495962","-0.9999496"
"3.31499981880188","-0.0003339797","1.581386","0.001655184","0.00328188","-5.463511e-05","-0.009494809","-0.9999496"
